Rbv,Cbv,Rdv,Ldv,Cdv,Rav,ratio_Ldv_over_obs
0.4142157,0.19985428,0.41727275,1.0,0.39485085,0.42546,2.700289
0.4088652,0.153542,0.4126168,1.0,0.38683584,0.3704093,2.8863876
0.44335407,0.23545204,0.18659073,1.0,0.3906811,0.450304,2.9301763
0.15940365,0.09507295,0.41437042,1.0,0.3665157,0.40525818,3.4707258
0.36197245,0.18101259,0.41648576,1.0,0.38846585,0.45180008,2.7781842
0.4606912,0.20736755,0.33601755,1.0,0.3556279,0.59214807,2.5616693
0.3634453,0.19093102,0.41356146,1.0,0.4026178,0.42332813,2.7872486
0.38275462,0.09420246,0.40715778,1.0,0.39072204,0.5005969,2.8162134
0.48177826,0.20035613,0.404853,1.0,0.37851247,0.44918445,2.6113966
0.4315221,0.1537336,0.41572955,1.0,0.38005903,0.41217571,2.7882802
0.42598143,0.10819063,0.1003369,1.0,0.36195877,0.48379737,3.3777733
0.41043472,0.17027074,0.41694298,1.0,0.37555185,0.43640393,2.7630353
0.45842767,0.19020018,0.40378785,1.0,0.38350868,0.43815964,2.66797
0.32189837,0.17269011,0.41406032,1.0,0.4090607,0.39525694,2.9189131
0.27535975,0.17473663,0.4150653,1.0,0.39096996,0.42975646,2.965796
0.25504425,0.16344681,0.28045505,1.0,0.37462097,0.3825461,3.433799
0.16071253,0.10037822,0.40323433,1.0,0.3874045,0.3922169,3.4627318
0.18501742,0.14641029,0.39356205,1.0,0.3753584,0.40815336,3.3145475
0.39948785,0.12364489,0.039574094,1.0,0.36457255,0.5589047,3.3643205
0.30137047,0.1291567,0.4039086,1.0,0.3884204,0.5357605,2.8431437
0.40962234,0.13916357,0.4094361,1.0,0.38879645,0.5392408,2.650749
0.46646848,0.19547822,0.2208258,1.0,0.3616221,0.50722057,2.8545084
0.20171054,0.092810005,0.3950612,1.0,0.3808819,0.65346694,2.900349
0.4133283,0.12815255,0.3526168,1.0,0.39903507,0.46465957,2.8444772
0.44581997,0.14555888,0.41801113,1.0,0.38883933,0.39206642,2.7928345
0.41834354,0.1738051,0.04026105,1.0,0.36666384,0.43326983,3.490783
0.34425277,0.15447195,0.4010886,1.0,0.3887809,0.6124962,2.6300695
0.35141328,0.17482223,0.4016895,1.0,0.38755453,0.40965146,2.8983307
0.39588046,0.15288554,0.4010891,1.0,0.3993023,0.5957973,2.570754
0.42816836,0.12135484,0.3928263,1.0,0.38937023,0.39612928,2.8937714
0.32218224,0.20107514,0.43272606,1.0,0.4073162,0.6673413,2.462277
0.27782905,0.16256489,0.37332383,1.0,0.4146043,0.7444947,2.5344472
0.47831023,0.24339944,0.40586522,1.0,0.3872284,0.4387324,2.5594618
0.36973405,0.1151151,0.30348188,1.0,0.36669677,0.48979053,3.039849
0.15838721,0.09592845,0.42658085,1.0,0.3831012,0.40540254,3.4027488
0.24139738,0.1715178,0.40275964,1.0,0.38662466,0.44534,3.0346444
0.18743908,0.10963927,0.4127778,1.0,0.39078984,0.4927266,3.137998
0.18912084,0.12672289,0.3961621,1.0,0.3840602,0.39617363,3.3506684
0.4014368,0.16917644,0.4159351,1.0,0.38244906,0.41970026,2.7953298
0.12523757,0.066386715,0.43820307,1.0,0.39078632,0.42241105,3.4649441
0.26374716,0.10628374,0.32395828,1.0,0.37784135,0.5406388,3.1008344
0.4552271,0.13382527,0.42144015,1.0,0.39046228,0.39553067,2.783212
0.37998816,0.19257267,0.40409932,1.0,0.38965762,0.3906688,2.8457813
0.43586582,0.20899451,0.23680133,1.0,0.36945435,0.6623076,2.613117
0.46921396,0.22735728,0.37333056,1.0,0.38798434,0.38671628,2.710611
0.41195536,0.14714077,0.40579337,1.0,0.3924917,0.4694275,2.7370136
0.39393604,0.18645325,0.36511135,1.0,0.39305028,0.37728304,2.914035
0.48928025,0.20903222,0.40408793,1.0,0.3915492,0.45876712,2.560535
0.4978303,0.22685668,0.409559,1.0,0.3855813,0.41068184,2.5899901
0.18580024,0.07849855,0.40227064,1.0,0.38817832,0.396289,3.445812
0.4270609,0.14560887,0.3958698,1.0,0.38069302,0.4812769,2.7314801
0.3686194,0.1559253,0.40999177,1.0,0.3803924,0.44040665,2.848458
0.1368197,0.092777126,0.1666097,1.0,0.3644887,0.44311363,4.1534834
0.42214793,0.17620641,0.25437608,1.0,0.36852527,0.64066267,2.6854024
0.3355232,0.14003585,0.3911276,1.0,0.39634395,0.37964132,3.0438216
0.42089602,0.13430409,0.41796803,1.0,0.38946098,0.39312813,2.847774
0.48793933,0.20756748,0.40294582,1.0,0.38959128,0.45361987,2.5751114
0.44168505,0.17036593,0.28044853,1.0,0.40173623,0.5877783,2.6567285
0.23024225,0.10363853,0.43296352,1.0,0.38537526,0.6294294,2.806389
0.21474755,0.11958523,0.42740265,1.0,0.4061314,0.49215907,3.0120013
0.44336903,0.13606556,0.28459087,1.0,0.3933356,0.42410195,2.973601
0.22602302,0.11237856,0.40408874,1.0,0.38349867,0.4314054,3.2104905
0.13744903,0.0664518,0.40531573,1.0,0.37294015,0.4166655,3.5744352
0.09394973,0.06402515,0.29926422,1.0,0.37736142,0.5849097,3.522342
0.4742578,0.19777784,0.3747207,1.0,0.40259358,0.3854032,2.7251625
0.47811955,0.2137902,0.4042128,1.0,0.38440183,0.464001,2.5713217
0.1538959,0.122360684,0.44904193,1.0,0.38100046,0.53615385,3.0442276
0.42459047,0.11301541,0.44930413,1.0,0.3974397,0.6897236,2.4107153
0.28342074,0.115666784,0.4000487,1.0,0.37828463,0.4045578,3.160599
0.119447485,0.086138286,0.4544208,1.0,0.38142538,0.50506186,3.23312
0.4160071,0.2007273,0.3487146,1.0,0.36391932,0.61825883,2.5672264
0.438957,0.15868509,0.41203958,1.0,0.38992354,0.44205594,2.7149403
0.39384446,0.17729358,0.41502774,1.0,0.40619093,0.3944432,2.7982988
0.450731,0.17255178,0.4103258,1.0,0.39443207,0.52336276,2.5622587
0.35149458,0.18251939,0.40460002,1.0,0.38644868,0.40274417,2.8938417
0.41864005,0.118632294,0.3480596,1.0,0.40892148,0.73340416,2.4658997
0.37007594,0.12089668,0.40075725,1.0,0.38171402,0.41315672,2.9645426
0.47597674,0.197627,0.36793625,1.0,0.37073955,0.49421632,2.6226125
0.25063083,0.1716107,0.42542577,1.0,0.39892432,0.53826946,2.8013384
0.40491217,0.17912798,0.40226,1.0,0.37666705,0.5242894,2.6493483
0.4243436,0.11496994,0.40329558,1.0,0.39181146,0.42973647,2.8342147
0.46349776,0.22531201,0.4074846,1.0,0.39375624,0.40943798,2.6322873
0.35060143,0.14602108,0.39759806,1.0,0.3809588,0.52647465,2.7752275
0.47983053,0.19113362,0.35254237,1.0,0.39657208,0.4016284,2.7446785
0.1637249,0.12916034,0.51172906,1.0,0.39512062,0.70819294,2.620644
0.39661908,0.119979054,0.3866417,1.0,0.38871354,0.41328555,2.9321406
0.36593488,0.12531586,0.39700258,1.0,0.37307268,0.41428733,2.9839818
0.45568803,0.18114807,0.4118453,1.0,0.39011514,0.42868963,2.677396
0.40772542,0.20174617,0.40265164,1.0,0.39431155,0.5054831,2.615175
0.29504043,0.14848633,0.41418144,1.0,0.38540983,0.44679457,2.958733
0.3916078,0.11659434,0.3391072,1.0,0.3810925,0.38127914,3.1062057
0.4676191,0.17552513,0.4480748,1.0,0.41454518,0.5835523,2.393127
0.35719112,0.16991104,0.4135712,1.0,0.39401612,0.41569027,2.8565228
0.44596168,0.13603851,0.42186493,1.0,0.39374113,0.7219927,2.358937
0.33623102,0.11960303,0.40736198,1.0,0.387872,0.4234477,2.9859378
0.3034462,0.1774459,0.21135075,1.0,0.3811979,0.4188747,3.350498
0.40278876,0.13950433,0.357514,1.0,0.39254376,0.38500047,2.9808903
0.33098292,0.15863866,0.40040514,1.0,0.39900565,0.44807258,2.8783522
0.4307843,0.11977724,0.39456517,1.0,0.3944638,0.38568035,2.8980956
0.52727807,0.2089677,0.05874884,1.0,0.40498424,0.6396275,2.7179728
0.19607413,0.121475086,0.3658858,1.0,0.39128092,0.6940089,2.8268952
0.34340066,0.13256368,0.27946666,1.0,0.38858038,0.38339,3.2735336
0.3937054,0.18771435,0.41402218,1.0,0.38750425,0.39096987,2.8186226
0.46032947,0.23307668,0.40639132,1.0,0.38468245,0.44858748,2.5865629
0.45162883,0.1659962,0.40170243,1.0,0.38795707,0.45416272,2.6860821
0.4696792,0.171476,0.41610983,1.0,0.3897164,0.4126774,2.6886652
0.4135674,0.12331603,0.40092766,1.0,0.38424093,0.47859478,2.7767801
0.4277371,0.16408888,0.41076556,1.0,0.3990788,0.39651823,2.7805762
0.41638574,0.14003612,0.40043703,1.0,0.38168877,0.40114057,2.8740783
0.44192174,0.1292006,0.26892367,1.0,0.4018044,0.3797452,3.0833828
0.24860127,0.11694872,0.41043484,1.0,0.3985275,0.42097792,3.133833
0.34377527,0.13008687,0.40857467,1.0,0.39373732,0.39724976,2.9878862
0.33609015,0.12065142,0.3385464,1.0,0.38320225,0.3998993,3.1677861
0.50916475,0.21944335,0.40137237,1.0,0.3899679,0.3839833,2.6261444
0.4015526,0.13200094,0.3929075,1.0,0.3866033,0.45569336,2.8268428
0.47939095,0.19757098,0.29102182,1.0,0.3909252,0.4664901,2.7391272
0.2918516,0.10384372,0.4051034,1.0,0.369794,0.4213582,3.1408002
0.34753817,0.21175577,0.40479377,1.0,0.38813055,0.47592998,2.735008
0.23554537,0.15764077,0.4036024,1.0,0.39125454,0.3831204,3.182355
0.51278913,0.2207223,0.39322823,1.0,0.39378956,0.49891195,2.4759326
0.46877056,0.20076175,0.41152948,1.0,0.38905877,0.40454784,2.6671383
0.19918318,0.108932614,0.4039652,1.0,0.37879637,0.48179197,3.179308
0.28753242,0.18596481,0.40340596,1.0,0.38757342,0.43922257,2.9347906
0.319502,0.18585387,0.40988445,1.0,0.3858915,0.39389253,2.9498103
0.44344342,0.17331252,0.32479697,1.0,0.38620573,0.41047588,2.876482
0.40979865,0.1761788,0.41198263,1.0,0.39016083,0.40551525,2.7876334
0.48519018,0.2056228,0.40487397,1.0,0.3801036,0.46249273,2.5796025
0.508261,0.2096775,0.4002682,1.0,0.3940596,0.4518962,2.545614
0.3449329,0.1351347,0.40753907,1.0,0.3896271,0.38616157,3.0058997
0.43397194,0.2564872,0.40461347,1.0,0.3979889,0.47741002,2.5374637
0.4219015,0.18688428,0.41337162,1.0,0.3947912,0.51035416,2.594299
0.4813308,0.19224721,0.36223766,1.0,0.38978764,0.41260332,2.7200422
0.13785139,0.078217514,0.44033432,1.0,0.37742302,0.5728405,3.1120331
0.3443555,0.14454696,0.40517867,1.0,0.39693174,0.408415,2.9421668
0.4197188,0.14211662,0.41308388,1.0,0.39042017,0.40141046,2.8300552
0.44410634,0.20813736,0.39571634,1.0,0.39354417,0.47602007,2.607529
0.46669808,0.19126645,0.4122656,1.0,0.38923118,0.40324977,2.6842597
0.43179846,0.14573754,0.32915917,1.0,0.35938373,0.5094687,2.8160326
0.2852372,0.15288673,0.40738517,1.0,0.39482036,0.40474436,3.0393772
0.44049293,0.1268869,0.446731,1.0,0.3909177,0.66732585,2.412715
0.4320924,0.16790082,0.34605733,1.0,0.41500288,0.5917247,2.5604548
0.34984812,0.1655096,0.36562088,1.0,0.39028072,0.38571793,3.017543
0.41786122,0.18544109,0.40543154,1.0,0.39083713,0.4136391,2.7575405
0.24259607,0.12189445,0.32281741,1.0,0.37850475,0.39589027,3.420668
0.50852036,0.25512573,0.43169835,1.0,0.41416538,0.6320804,2.2305593
0.41168678,0.1424151,0.41407457,1.0,0.3989552,0.3900324,2.845494
0.30139053,0.12084758,0.16185261,1.0,0.388425,0.44965073,3.5157626
0.38241887,0.17689103,0.41184664,1.0,0.39937466,0.39949846,2.8248115
0.46028015,0.20663679,0.10155612,1.0,0.3846827,0.3928868,3.2340636
0.4705032,0.22177736,0.4096409,1.0,0.39171988,0.54095274,2.4574926
0.26708964,0.101173796,0.3905908,1.0,0.36243325,0.54102534,3.0078576
0.42756465,0.121616215,0.41203758,1.0,0.3925261,0.5264255,2.659334
0.28419748,0.14662488,0.47749674,1.0,0.39466608,0.69622165,2.5009918
0.24704589,0.11024217,0.42303073,1.0,0.4010684,0.4359689,3.0914652
0.18530963,0.09963909,0.423599,1.0,0.37967908,0.40144655,3.3564403
0.42313117,0.2124192,0.40340975,1.0,0.38641304,0.43386507,2.6892736
0.47760683,0.20286615,0.3436015,1.0,0.39432588,0.41488588,2.7273428
0.1848985,0.10879428,0.42076018,1.0,0.38676664,0.41150954,3.3052843
0.40952078,0.1955174,0.3796565,1.0,0.40484425,0.3920409,2.806498
0.21736738,0.08195798,0.113357745,1.0,0.36591938,0.6258253,3.560169
0.44828737,0.11664817,0.3994699,1.0,0.39151314,0.44249722,2.7802246
0.3369444,0.12869881,0.33384246,1.0,0.3935576,0.41433647,3.110653
0.44724944,0.16740265,0.41519487,1.0,0.39707977,0.38934925,2.7528858
0.34873888,0.13904472,0.39118525,1.0,0.39095652,0.4615181,2.887764
0.26761532,0.1536157,0.41165587,1.0,0.39311177,0.4150433,3.0468447
0.4421899,0.18927588,0.075106554,1.0,0.38908833,0.4537511,3.2270312
0.39382437,0.21284646,0.22219266,1.0,0.38581556,0.40738633,3.08249
0.43405876,0.14946504,0.2752457,1.0,0.39622375,0.40923733,3.0043914
0.40074039,0.15439506,0.42016196,1.0,0.40143293,0.39521646,2.8217552
0.27466893,0.13616262,0.3913837,1.0,0.39248374,0.3974649,3.1403801
0.5042339,0.231062,0.47637737,1.0,0.4281657,0.7482785,2.0936995
0.4195902,0.12627575,0.4073426,1.0,0.38467166,0.39909172,2.8785725
0.37584513,0.10554829,0.26020098,1.0,0.3867762,0.4489199,3.169993
0.48645392,0.20068131,0.40538844,1.0,0.38752246,0.44944525,2.5913563
0.3963589,0.21041057,0.34169677,1.0,0.3725874,0.55058074,2.6714618
0.43688962,0.17198934,0.41785666,1.0,0.40128753,0.54525423,2.5338554
0.38466176,0.12302066,0.3943301,1.0,0.36718622,0.44310096,2.9200494
0.25597203,0.1384225,0.41448313,1.0,0.4005633,0.3910033,3.1241324
0.40583938,0.16328014,0.0542812,1.0,0.35372627,0.4434485,3.5197003
0.37695324,0.16989163,0.33098435,1.0,0.38208634,0.37352458,3.0610244
0.47789475,0.25040105,0.14722064,1.0,0.4325011,0.66166115,2.538485
0.331913,0.16223976,0.41682398,1.0,0.3921884,0.43293667,2.8800154
0.42775044,0.15766329,0.39719298,1.0,0.37356836,0.69992393,2.4317896
0.49204257,0.22062318,0.43126717,1.0,0.40324855,0.701311,2.223712
0.18119588,0.11622332,0.25439778,1.0,0.36345303,0.38399926,3.8483171
0.34758982,0.14617138,0.3962991,1.0,0.37378272,0.5499121,2.7567117
0.4640574,0.17644085,0.40205958,1.0,0.38602298,0.43271196,2.686305
0.36649403,0.13130948,0.4113626,1.0,0.3916339,0.38177937,2.9716282
0.37561026,0.12978785,0.41618058,1.0,0.41075984,0.69221413,2.4696815
0.39430335,0.14397898,0.42206323,1.0,0.40805268,0.74351424,2.3675222
0.16912282,0.09729311,0.40874878,1.0,0.38725382,0.38604197,3.4519408
0.40720466,0.22762658,0.400443,1.0,0.38687363,0.50869364,2.5895445
0.43945882,0.17063943,0.3541807,1.0,0.39307156,0.38258013,2.8736777
0.38508657,0.13972215,0.4131946,1.0,0.38353118,0.4365586,2.8439906
0.27180976,0.16353327,0.43099236,1.0,0.41492847,0.5783905,2.6886716
0.42560795,0.15116893,0.4174094,1.0,0.3988543,0.3930576,2.7993982
0.30023545,0.14464787,0.40693936,1.0,0.39397907,0.4396629,2.966541
0.4452459,0.12719746,0.41183808,1.0,0.3985565,0.38333303,2.830983
0.23662178,0.09883308,0.19106136,1.0,0.40498137,0.3973958,3.762529
0.44880226,0.17018658,0.0909427,1.0,0.3962822,0.38343903,3.3564868
0.38096792,0.105778195,0.37595704,1.0,0.3782168,0.4387385,2.9767957
0.1469589,0.07752949,0.29958117,1.0,0.40230793,0.4122851,3.735071
0.44081816,0.15892747,0.41941273,1.0,0.381064,0.3958409,2.7838664
0.095326096,0.06946371,0.42022687,1.0,0.38549772,0.42976528,3.5707152
0.28321323,0.11785042,0.27611312,1.0,0.36859608,0.393235,3.4746163
0.398947,0.19708805,0.40437323,1.0,0.3878422,0.43497157,2.7423978
0.16814822,0.105513595,0.41066605,1.0,0.38444477,0.4095868,3.3821275
0.3349733,0.115444966,0.40391424,1.0,0.38958308,0.38588855,3.0678535
0.4681397,0.18474656,0.4032526,1.0,0.37659097,0.43787587,2.6729312
0.2854825,0.15184383,0.4188709,1.0,0.39954022,0.40785933,3.005536
0.3884349,0.11675281,0.39783785,1.0,0.38874912,0.46845546,2.8405378
0.33701316,0.15127613,0.4011435,1.0,0.39260983,0.37897724,3.010199
0.39481285,0.17596875,0.41238222,1.0,0.40470055,0.39513895,2.8042572
0.43883735,0.18332057,0.43831858,1.0,0.40089113,0.62951267,2.3913372
0.3207237,0.11306901,0.38875797,1.0,0.3900879,0.38819522,3.1233723
0.3896486,0.14059366,0.3432288,1.0,0.39274904,0.3845364,3.0289145
0.3349936,0.1780647,0.39632112,1.0,0.38050413,0.3968577,2.9642956
0.23858984,0.12311842,0.37918064,1.0,0.3759179,0.39932176,3.2978735
0.47210667,0.18924195,0.40689778,1.0,0.3896392,0.3833643,2.7155468
0.300697,0.17075688,0.39056587,1.0,0.38803935,0.46024588,2.9234552
0.43242106,0.22195238,0.40862513,1.0,0.3831545,0.4142379,2.6876073
0.42463812,0.15186606,0.39283398,1.0,0.39378688,0.3876411,2.8558924
0.41041884,0.12119374,0.40096027,1.0,0.3719509,0.4044445,2.9257421
0.2657095,0.10714474,0.40816334,1.0,0.39799213,0.38242787,3.2021773
0.27228594,0.12978967,0.36629593,1.0,0.37825328,0.6429704,2.793928
0.3892612,0.13272795,0.40546817,1.0,0.3902946,0.41252226,2.8897152
0.43463323,0.20189509,0.37327683,1.0,0.40536115,0.3900523,2.7697475
0.46279615,0.19440523,0.4064906,1.0,0.38447636,0.4813473,2.5913239
0.27803254,0.09996296,0.41070107,1.0,0.38113847,0.41077462,3.1633365
0.46368253,0.21440417,0.3923688,1.0,0.3955875,0.4252141,2.6437442
0.5143245,0.27194744,0.3223643,1.0,0.3948142,0.5706588,2.4106736
0.30129266,0.1940823,0.39656004,1.0,0.38305825,0.3897665,3.0034366
0.44908676,0.20329241,0.34625083,1.0,0.39714253,0.40982834,2.7691615
0.33940905,0.19240503,0.3029316,1.0,0.39809442,0.4104692,3.042641
0.11179981,0.070370995,0.4090952,1.0,0.37847245,0.4046113,3.6380837
0.27436107,0.2188412,0.41455802,1.0,0.3972939,0.5467618,2.7000525
0.44199392,0.15059207,0.04571088,1.0,0.3736479,0.4304263,3.466514
0.4156581,0.121587425,0.4066936,1.0,0.38611063,0.43169641,2.8380933
0.42082757,0.1294597,0.4236628,1.0,0.38060907,0.6150245,2.5386078
0.32212812,0.14765486,0.412068,1.0,0.37472877,0.3913591,3.0340934
0.25325528,0.12684858,0.36298177,1.0,0.37833253,0.3864165,3.3160136
0.44335365,0.19929719,0.42109314,1.0,0.4017244,0.5527937,2.4773788
0.47328264,0.19550915,0.17240512,1.0,0.38263518,0.3942568,3.090065
0.45351306,0.20373206,0.34911782,1.0,0.4050988,0.5430453,2.5581899
0.35670528,0.1385578,0.3974958,1.0,0.3819904,0.5736919,2.704982
0.46245068,0.19225013,0.4138372,1.0,0.39661822,0.49049127,2.556698
0.36923397,0.11950315,0.40246785,1.0,0.37024596,0.4019888,3.0058198
0.39791146,0.15879866,0.4112177,1.0,0.38186654,0.3820664,2.887068
0.42894,0.15190876,0.3873813,1.0,0.39765328,0.4387697,2.7706156
0.36809647,0.10938478,0.39658678,1.0,0.37834018,0.4675243,2.9070907
0.4456427,0.14060643,0.29019722,1.0,0.39624664,0.42863128,2.9388871
0.29321718,0.1837212,0.41087133,1.0,0.38709143,0.4590418,2.8836012
0.47132513,0.21402755,0.40280312,1.0,0.38793167,0.45765936,2.585654
0.3326875,0.16003905,0.41897848,1.0,0.40237138,0.4056409,2.9074547
0.5860229,0.26519933,0.18347277,1.0,0.45925957,0.70713264,2.2716048
0.19593085,0.0974697,0.3701043,1.0,0.38642845,0.56602806,3.0941334
0.5314447,0.19129865,0.26782316,1.0,0.38459277,0.5713344,2.5687213
0.41562742,0.16843966,0.4107818,1.0,0.38501927,0.51755375,2.6351547
0.49863362,0.15471773,0.047081627,1.0,0.40862465,0.50817376,3.0917037
0.380164,0.1318888,0.3982031,1.0,0.37628943,0.4186548,2.9322073
0.44414714,0.13907139,0.41027296,1.0,0.38837442,0.40891522,2.7920778
0.13796866,0.06635167,0.36960623,1.0,0.38766235,0.41078976,3.643309
0.16715997,0.08424298,0.420206,1.0,0.3796721,0.40956876,3.4226654
0.43511784,0.24798636,0.42722684,1.0,0.4131191,0.737588,2.2113736
0.21633784,0.10644711,0.412803,1.0,0.366084,0.4204514,3.284885
0.27380416,0.19630577,0.3973887,1.0,0.37335625,0.49603468,2.878709
0.29490542,0.1752392,0.4062171,1.0,0.40263993,0.3881992,2.9990387
0.4227642,0.14185826,0.3926595,1.0,0.38658497,0.38679454,2.8890686
0.44077453,0.14579642,0.41028208,1.0,0.3962899,0.565448,2.5528555
0.4353805,0.24050544,0.40484998,1.0,0.3864984,0.41988835,2.6495364
0.30304843,0.12259087,0.40098462,1.0,0.3841402,0.5154652,2.8964863
0.3609755,0.1660282,0.40578717,1.0,0.39783567,0.38852778,2.9084067
0.42329884,0.13362949,0.38037813,1.0,0.3685075,0.536682,2.71371
0.4339368,0.18119347,0.058355007,1.0,0.388165,0.43735886,3.3355367
0.22421093,0.14605212,0.13425954,1.0,0.37696132,0.41246727,3.8641336
0.16774385,0.1314767,0.42281088,1.0,0.37063685,0.48001084,3.1792881
0.43613747,0.13565566,0.4074249,1.0,0.38469058,0.4155622,2.8098242
0.23587538,0.17263679,0.39315,1.0,0.38313293,0.41964212,3.1163576
0.2570816,0.1696174,0.18294045,1.0,0.36675018,0.4665014,3.465265
0.10418939,0.06865961,0.40693918,1.0,0.38800272,0.4078229,3.6347406
0.47312582,0.1817585,0.41667894,1.0,0.39199618,0.38774347,2.7008007
0.45140344,0.17671973,0.4119144,1.0,0.38570207,0.38366434,2.7633405
0.4506001,0.166917,0.40597174,1.0,0.38089684,0.4806226,2.652508
0.48960102,0.21089587,0.40487936,1.0,0.3934706,0.413305,2.614855
0.44995236,0.14937805,0.11650295,1.0,0.37345347,0.41072473,3.3333077
0.38319916,0.12099789,0.36097404,1.0,0.38708407,0.390439,3.04378
0.4043878,0.12987077,0.4096202,1.0,0.38832864,0.39577165,2.8935537
0.35664418,0.15914811,0.26818123,1.0,0.38315904,0.37668234,3.2387304
0.47029215,0.19600351,0.41063306,1.0,0.38207373,0.42232257,2.6577015
0.1182607,0.078657456,0.38738635,1.0,0.39879304,0.402284,3.6091142
0.41129294,0.19736943,0.3962432,1.0,0.3968336,0.584974,2.5167196
0.24340351,0.11524243,0.40585226,1.0,0.38369036,0.42089665,3.18657
0.43526283,0.17693368,0.26899832,1.0,0.3900627,0.44026154,2.9213815
0.231602,0.1591285,0.32119423,1.0,0.3858524,0.39037988,3.3598604
0.49595132,0.2188073,0.40135428,1.0,0.39507177,0.44065988,2.5616794
0.26836568,0.10555806,0.40857673,1.0,0.39379698,0.43471715,3.103634
0.45317784,0.2502913,0.4021951,1.0,0.38736984,0.42152902,2.6115618
0.18585914,0.11488251,0.17891198,1.0,0.3724539,0.42828807,3.905043
0.41213185,0.13077672,0.4075948,1.0,0.3956952,0.37875053,2.898636
0.4327319,0.12994368,0.41301197,1.0,0.3799272,0.40962255,2.8324804
0.42855576,0.18546902,0.14121261,1.0,0.38107097,0.37722704,3.3035238
0.21560264,0.11211282,0.44077608,1.0,0.3899505,0.5904497,2.8589535
0.22027686,0.12874734,0.3804473,1.0,0.3853504,0.42824998,3.2402897
0.28103894,0.1368895,0.4166407,1.0,0.38555,0.38905552,3.107183
0.4567163,0.16205844,0.4111623,1.0,0.39086366,0.39407024,2.7550168
0.37007582,0.18345179,0.4185391,1.0,0.39937535,0.42430577,2.7843552
0.2998199,0.12705788,0.43556845,1.0,0.39463794,0.61706513,2.6678772
0.2664938,0.118583605,0.41256055,1.0,0.40165144,0.43487754,3.059663
0.12658872,0.09591441,0.40305817,1.0,0.37316287,0.59385073,3.1395698
0.37967852,0.15151004,0.40216368,1.0,0.37764224,0.41665167,2.8941112
0.48014992,0.21840176,0.40064564,1.0,0.3975811,0.5201886,2.4789696
0.38972852,0.16326836,0.4075552,1.0,0.39081466,0.48270836,2.7261696
0.46391842,0.17779548,0.4078181,1.0,0.3877053,0.40912813,2.7080228
0.4677325,0.1899719,0.2697715,1.0,0.40036342,0.39668387,2.8993526
0.44426563,0.17314562,0.20183976,1.0,0.403366,0.39083907,3.0989375
0.09697995,0.067987025,0.42451286,1.0,0.36617807,0.6126025,3.1882463
0.44764668,0.18058348,0.3269648,1.0,0.3816699,0.46028894,2.7821772
0.45913675,0.18323138,0.41478133,1.0,0.38410136,0.39554715,2.7221286
0.4677361,0.2006053,0.4176911,1.0,0.40010515,0.5512508,2.454122
0.3016174,0.13441871,0.40815976,1.0,0.3949726,0.43139783,2.9929972
0.32251486,0.17234431,0.4201878,1.0,0.4084059,0.39914516,2.9025927
0.4136816,0.12215268,0.40739954,1.0,0.39001355,0.3882267,2.9044878
0.12564312,0.083509766,0.4097963,1.0,0.36754456,0.44356734,3.4963539
0.41320282,0.12315621,0.44927794,1.0,0.40226093,0.6227047,2.4868166
0.24280843,0.13598238,0.2089815,1.0,0.38865307,0.40224287,3.6266882
0.3117535,0.17536435,0.11370037,1.0,0.38068438,0.63044053,3.1018465
0.25917226,0.12663107,0.40966558,1.0,0.38810965,0.41951105,3.118977
0.45943245,0.14797905,0.42158934,1.0,0.39073473,0.3993407,2.748648
0.45720723,0.20613949,0.07311544,1.0,0.38024575,0.40655804,3.282421
0.3961274,0.18038608,0.39329657,1.0,0.38802966,0.5563421,2.612082
0.47233638,0.18921024,0.37042856,1.0,0.39682952,0.49646375,2.5970404
0.41472962,0.15945473,0.42265466,1.0,0.39042944,0.39831772,2.800201
0.36077064,0.18359256,0.41685835,1.0,0.38429236,0.3934794,2.8752265
0.32948267,0.24234389,0.45253706,1.0,0.43161654,0.76437855,2.2518883
0.25047535,0.11532797,0.13762836,1.0,0.4041244,0.39045957,3.8520339
0.19666153,0.13052802,0.41366524,1.0,0.3810836,0.39365795,3.2990315
0.40707523,0.16442442,0.41443294,1.0,0.37916443,0.44054678,2.7690954
0.43573183,0.16047715,0.40263036,1.0,0.38939106,0.40186366,2.7931492
0.4029768,0.12655686,0.3801917,1.0,0.392751,0.3827753,2.9669158
0.4523854,0.1652768,0.40372196,1.0,0.39109883,0.47177342,2.6535668
0.28534198,0.1306887,0.4120602,1.0,0.3919871,0.5010151,2.9051304
0.32754162,0.13780515,0.2822826,1.0,0.3885999,0.4002464,3.2542005
0.4456416,0.122252725,0.4122563,1.0,0.38541,0.40251616,2.8279316
0.15167703,0.095024586,0.25625235,1.0,0.3632462,0.38124892,4.0081797
0.44177815,0.1894227,0.40619814,1.0,0.3949594,0.3953086,2.735728
0.34622118,0.18280202,0.40809435,1.0,0.40369356,0.39035726,2.888223
0.20407294,0.112082675,0.3957806,1.0,0.37690693,0.37672222,3.4116528
0.27004337,0.13693707,0.4098039,1.0,0.37481606,0.3934778,3.1544185
0.22676972,0.12185967,0.40089652,1.0,0.38880676,0.38623968,3.2796085
0.38070923,0.13431038,0.40429214,1.0,0.3709128,0.42706868,2.9115586
0.3928698,0.22294144,0.4094517,1.0,0.39581248,0.50323296,2.5983362
0.46122608,0.21291219,0.41259223,1.0,0.37956303,0.41515315,2.6575294
