freq_GHz,ReS11_mean,ReS11_std,ImS11_mean,ImS11_std,ReS21_mean,ReS21_std,ImS21_mean,ImS21_std,ReS22_mean,ReS22_std,ImS22_mean,ImS22_std
25.77552995391705,0.00019161105,0.0042488314,-3.9688697e-05,0.006963633,-6.998554e-05,0.0016743966,0.00010845228,0.0017061635,0.00090423535,0.055895746,0.0005415579,0.015713947
25.875668202764977,0.00019134427,0.0042543663,-3.9697832e-05,0.0069891913,-6.9564296e-05,0.0016688732,0.00010836929,0.00170639,0.00090862816,0.05591496,0.0005383533,0.015693745
25.975806451612904,0.00019107558,0.0042599677,-3.9705654e-05,0.007014757,-6.914522e-05,0.0016633719,0.00010828507,0.0017065979,0.0009129794,0.05593286,0.0005351201,0.015675094
26.07594470046083,0.0001908075,0.004265626,-3.971181e-05,0.0070402883,-6.872849e-05,0.0016578849,0.00010819965,0.0017067882,0.00091728737,0.055949625,0.0005318565,0.015658025
26.176082949308757,0.0001905391,0.004271349,-3.9717008e-05,0.007065803,-6.831396e-05,0.0016524163,0.00010811301,0.001706963,0.0009215556,0.0559652,0.00052856305,0.01564252
26.276221198156684,0.00019026987,0.0042771357,-3.972027e-05,0.007091305,-6.790169e-05,0.0016469671,0.000108024935,0.0017071213,0.00092578324,0.055979572,0.0005252442,0.015628533
26.376359447004607,0.00019000265,0.004282985,-3.9722956e-05,0.007116784,-6.749165e-05,0.001641538,0.00010793577,0.0017072621,0.00092996407,0.055992886,0.0005218972,0.015616064
26.476497695852533,0.00018973267,0.0042888974,-3.9723673e-05,0.007142258,-6.70838e-05,0.0016361255,0.00010784525,0.0017073858,0.00093410444,0.056004982,0.00051852345,0.015605138
26.57663594470046,0.00018946377,0.004294878,-3.972325e-05,0.00716771,-6.667818e-05,0.0016307308,0.00010775354,0.0017074929,0.00093820016,0.0560159,0.0005151257,0.015595706
26.676774193548386,0.00018919392,0.0043009184,-3.9721708e-05,0.007193142,-6.6274755e-05,0.0016253538,0.000107661035,0.0017075861,0.00094226084,0.056025837,0.0005117018,0.015587746
26.776912442396313,0.00018892474,0.004307028,-3.971868e-05,0.007218559,-6.5873464e-05,0.001619996,0.000107567204,0.0017076621,0.00094627414,0.056034565,0.00050825224,0.015581287
26.87705069124424,0.00018865489,0.0043131956,-3.971436e-05,0.007243959,-6.547441e-05,0.0016146551,0.00010747216,0.0017077215,0.00095024356,0.056042265,0.0005047785,0.015576258
26.977188940092166,0.0001883845,0.0043194336,-3.9708764e-05,0.0072693406,-6.507758e-05,0.0016093331,0.00010737611,0.0017077662,0.00095417537,0.05604882,0.0005012824,0.015572665
27.077327188940092,0.00018811475,0.0043257303,-3.970141e-05,0.007294712,-6.468281e-05,0.0016040289,0.00010727893,0.0017077954,0.0009580591,0.056054365,0.00049776287,0.015570541
27.17746543778802,0.00018784501,0.004332103,-3.9692964e-05,0.0073200627,-6.4290405e-05,0.0015987414,0.00010718068,0.00170781,0.0009619042,0.056058854,0.0004942221,0.015569803
27.277603686635945,0.0001875742,0.0043385327,-3.968325e-05,0.007345391,-6.389991e-05,0.001593471,0.00010708178,0.001707808,0.0009657097,0.05606235,0.00049065874,0.0155704515
27.377741935483872,0.0001873034,0.004345037,-3.9672366e-05,0.007370707,-6.351161e-05,0.0015882198,0.000106981366,0.0017077929,0.0009694689,0.056064636,0.00048707446,0.015572488
